geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
city,Honolulu,walking,NA,Hawaii,United States,2021-05-08,131.53
city,Honolulu,walking,NA,Hawaii,United States,2021-05-09,109.33
city,Honolulu,walking,NA,Hawaii,United States,2021-05-10,110.82
city,Honolulu,walking,NA,Hawaii,United States,2021-05-11,112.91
city,Honolulu,walking,NA,Hawaii,United States,2021-05-12,115.7
city,Honolulu,walking,NA,Hawaii,United States,2021-05-13,122.8
city,Honolulu,walking,NA,Hawaii,United States,2021-05-14,139.6
city,Honolulu,walking,NA,Hawaii,United States,2021-05-15,148.64
city,Honolulu,walking,NA,Hawaii,United States,2021-05-16,130.55
city,Honolulu,walking,NA,Hawaii,United States,2021-05-17,128.98
city,Honolulu,walking,NA,Hawaii,United States,2021-05-18,127.01
city,Honolulu,walking,NA,Hawaii,United States,2021-05-19,130.86
city,Honolulu,walking,NA,Hawaii,United States,2021-05-20,136.52
city,Honolulu,walking,NA,Hawaii,United States,2021-05-21,152.35
city,Honolulu,walking,NA,Hawaii,United States,2021-05-22,153.71
city,Honolulu,walking,NA,Hawaii,United States,2021-05-23,137.45
city,Honolulu,walking,NA,Hawaii,United States,2021-05-24,135.91
city,Honolulu,walking,NA,Hawaii,United States,2021-05-25,131.56
city,Honolulu,walking,NA,Hawaii,United States,2021-05-26,130.03
city,Honolulu,walking,NA,Hawaii,United States,2021-05-27,138.04
city,Honolulu,walking,NA,Hawaii,United States,2021-05-28,156.57
city,Honolulu,walking,NA,Hawaii,United States,2021-05-29,156.89
city,Honolulu,walking,NA,Hawaii,United States,2021-05-30,142.54
city,Honolulu,walking,NA,Hawaii,United States,2021-05-31,131.32
city,Honolulu,walking,NA,Hawaii,United States,2021-06-01,134.44
city,Honolulu,walking,NA,Hawaii,United States,2021-06-02,136.21
city,Honolulu,walking,NA,Hawaii,United States,2021-06-03,138.33
city,Honolulu,walking,NA,Hawaii,United States,2021-06-04,154.53
city,Honolulu,walking,NA,Hawaii,United States,2021-06-05,155.16
city,Honolulu,walking,NA,Hawaii,United States,2021-06-06,140.5
city,Honolulu,walking,NA,Hawaii,United States,2021-06-07,143.67
city,Honolulu,walking,NA,Hawaii,United States,2021-06-08,142.98
city,Honolulu,walking,NA,Hawaii,United States,2021-06-09,143.93
city,Honolulu,walking,NA,Hawaii,United States,2021-06-10,152.42
city,Honolulu,walking,NA,Hawaii,United States,2021-06-11,163.19
city,Honolulu,walking,NA,Hawaii,United States,2021-06-12,168.12
city,Honolulu,walking,NA,Hawaii,United States,2021-06-13,153.48
city,Honolulu,walking,NA,Hawaii,United States,2021-06-14,155.76
city,Honolulu,walking,NA,Hawaii,United States,2021-06-15,156.19
city,Honolulu,walking,NA,Hawaii,United States,2021-06-16,157
city,Honolulu,walking,NA,Hawaii,United States,2021-06-17,159.55
city,Honolulu,walking,NA,Hawaii,United States,2021-06-18,178.37
city,Honolulu,walking,NA,Hawaii,United States,2021-06-19,175.81
city,Honolulu,walking,NA,Hawaii,United States,2021-06-20,152.84
city,Honolulu,walking,NA,Hawaii,United States,2021-06-21,152.82
city,Honolulu,walking,NA,Hawaii,United States,2021-06-22,152.01
city,Honolulu,walking,NA,Hawaii,United States,2021-06-23,155.09
city,Honolulu,walking,NA,Hawaii,United States,2021-06-24,160.73
city,Honolulu,walking,NA,Hawaii,United States,2021-06-25,169.38
city,Honolulu,walking,NA,Hawaii,United States,2021-06-26,174.85
city,Honolulu,walking,NA,Hawaii,United States,2021-06-27,154.56
city,Honolulu,walking,NA,Hawaii,United States,2021-06-28,156.05
city,Honolulu,walking,NA,Hawaii,United States,2021-06-29,153.34
city,Honolulu,walking,NA,Hawaii,United States,2021-06-30,152.27
city,Honolulu,walking,NA,Hawaii,United States,2021-07-01,153.21
city,Honolulu,walking,NA,Hawaii,United States,2021-07-02,168.41
city,Honolulu,walking,NA,Hawaii,United States,2021-07-03,170.06
city,Honolulu,walking,NA,Hawaii,United States,2021-07-04,154.24
city,Honolulu,walking,NA,Hawaii,United States,2021-07-05,154.35
city,Honolulu,walking,NA,Hawaii,United States,2021-07-06,156.03
city,Honolulu,walking,NA,Hawaii,United States,2021-07-07,156.77
city,Honolulu,walking,NA,Hawaii,United States,2021-07-08,161.84
city,Honolulu,walking,NA,Hawaii,United States,2021-07-09,170.12
city,Honolulu,walking,NA,Hawaii,United States,2021-07-10,172.12
city,Honolulu,walking,NA,Hawaii,United States,2021-07-11,159.67
city,Honolulu,walking,NA,Hawaii,United States,2021-07-12,158.17
city,Honolulu,walking,NA,Hawaii,United States,2021-07-13,157.33
city,Honolulu,walking,NA,Hawaii,United States,2021-07-14,162.43
city,Honolulu,walking,NA,Hawaii,United States,2021-07-15,167.9
city,Honolulu,walking,NA,Hawaii,United States,2021-07-16,183.87
city,Honolulu,walking,NA,Hawaii,United States,2021-07-17,182.63
city,Honolulu,walking,NA,Hawaii,United States,2021-07-18,165.06
city,Honolulu,walking,NA,Hawaii,United States,2021-07-19,163.03
city,Honolulu,walking,NA,Hawaii,United States,2021-07-20,160.79
city,Honolulu,walking,NA,Hawaii,United States,2021-07-21,163.42
city,Honolulu,walking,NA,Hawaii,United States,2021-07-22,161.83
city,Honolulu,walking,NA,Hawaii,United States,2021-07-23,171.28
city,Honolulu,walking,NA,Hawaii,United States,2021-07-24,173.39
city,Honolulu,walking,NA,Hawaii,United States,2021-07-25,158.9
city,Honolulu,walking,NA,Hawaii,United States,2021-07-26,158.89
city,Honolulu,walking,NA,Hawaii,United States,2021-07-27,157.69
city,Honolulu,walking,NA,Hawaii,United States,2021-07-28,156.22
city,Honolulu,walking,NA,Hawaii,United States,2021-07-29,156.16
city,Honolulu,walking,NA,Hawaii,United States,2021-07-30,168.05
city,Honolulu,walking,NA,Hawaii,United States,2021-07-31,171.03
city,Honolulu,walking,NA,Hawaii,United States,2021-08-01,156.12
city,Honolulu,walking,NA,Hawaii,United States,2021-08-02,156.38
city,Honolulu,walking,NA,Hawaii,United States,2021-08-03,157.12
city,Honolulu,walking,NA,Hawaii,United States,2021-08-04,160.75
city,Honolulu,walking,NA,Hawaii,United States,2021-08-05,163.93
city,Honolulu,walking,NA,Hawaii,United States,2021-08-06,172.68
city,Honolulu,walking,NA,Hawaii,United States,2021-08-07,170.04
city,Honolulu,walking,NA,Hawaii,United States,2021-08-08,154.89
city,Honolulu,walking,NA,Hawaii,United States,2021-08-09,156.32
city,Honolulu,walking,NA,Hawaii,United States,2021-08-10,155.27
city,Honolulu,walking,NA,Hawaii,United States,2021-08-11,157.05
city,Honolulu,walking,NA,Hawaii,United States,2021-08-12,161.27
city,Honolulu,walking,NA,Hawaii,United States,2021-08-13,169.11
city,Honolulu,walking,NA,Hawaii,United States,2021-08-14,169.61
city,Honolulu,walking,NA,Hawaii,United States,2021-08-15,160.78
city,Honolulu,walking,NA,Hawaii,United States,2021-08-16,161.42
city,Honolulu,walking,NA,Hawaii,United States,2021-08-17,161.38
city,Honolulu,walking,NA,Hawaii,United States,2021-08-18,162.08
city,Honolulu,walking,NA,Hawaii,United States,2021-08-19,164.91
city,Honolulu,walking,NA,Hawaii,United States,2021-08-20,173.65
city,Honolulu,walking,NA,Hawaii,United States,2021-08-21,162.88
city,Honolulu,walking,NA,Hawaii,United States,2021-08-22,141.93
city,Honolulu,walking,NA,Hawaii,United States,2021-08-23,141.5
city,Honolulu,walking,NA,Hawaii,United States,2021-08-24,135.66
city,Honolulu,walking,NA,Hawaii,United States,2021-08-25,132.94
city,Honolulu,walking,NA,Hawaii,United States,2021-08-26,134.15
city,Honolulu,walking,NA,Hawaii,United States,2021-08-27,139.94
city,Honolulu,walking,NA,Hawaii,United States,2021-08-28,135.33
city,Honolulu,walking,NA,Hawaii,United States,2021-08-29,111.6
city,Honolulu,walking,NA,Hawaii,United States,2021-08-30,109.56
city,Honolulu,walking,NA,Hawaii,United States,2021-08-31,102.31
city,Honolulu,walking,NA,Hawaii,United States,2021-09-01,103.61
city,Honolulu,walking,NA,Hawaii,United States,2021-09-02,116.75
city,Honolulu,walking,NA,Hawaii,United States,2021-09-03,135.25
city,Honolulu,walking,NA,Hawaii,United States,2021-09-04,138.05
city,Honolulu,walking,NA,Hawaii,United States,2021-09-05,123.75
city,Honolulu,walking,NA,Hawaii,United States,2021-09-06,111.84
city,Honolulu,walking,NA,Hawaii,United States,2021-09-07,107.89
city,Honolulu,walking,NA,Hawaii,United States,2021-09-08,104.33
city,Honolulu,walking,NA,Hawaii,United States,2021-09-09,107.31
city,Honolulu,walking,NA,Hawaii,United States,2021-09-10,116.76
city,Honolulu,walking,NA,Hawaii,United States,2021-09-11,119.13
city,Honolulu,walking,NA,Hawaii,United States,2021-09-12,99.71
city,Honolulu,walking,NA,Hawaii,United States,2021-09-13,99.19
city,Honolulu,walking,NA,Hawaii,United States,2021-09-14,95.09
city,Honolulu,walking,NA,Hawaii,United States,2021-09-15,98.71
city,Honolulu,walking,NA,Hawaii,United States,2021-09-16,99.29
city,Honolulu,walking,NA,Hawaii,United States,2021-09-17,110.47
city,Honolulu,walking,NA,Hawaii,United States,2021-09-18,111.58
city,Honolulu,walking,NA,Hawaii,United States,2021-09-19,96.5
city,Honolulu,walking,NA,Hawaii,United States,2021-09-20,99.53
city,Honolulu,walking,NA,Hawaii,United States,2021-09-21,98.3
city,Honolulu,walking,NA,Hawaii,United States,2021-09-22,98.74
city,Honolulu,walking,NA,Hawaii,United States,2021-09-23,102.26
city,Honolulu,walking,NA,Hawaii,United States,2021-09-24,110.77
city,Honolulu,walking,NA,Hawaii,United States,2021-09-25,111.97
city,Honolulu,walking,NA,Hawaii,United States,2021-09-26,95
city,Honolulu,walking,NA,Hawaii,United States,2021-09-27,94.61
city,Honolulu,walking,NA,Hawaii,United States,2021-09-28,93.73
city,Honolulu,walking,NA,Hawaii,United States,2021-09-29,91.74
city,Honolulu,walking,NA,Hawaii,United States,2021-09-30,95.17
city,Honolulu,walking,NA,Hawaii,United States,2021-10-01,106.83
city,Honolulu,walking,NA,Hawaii,United States,2021-10-02,111.55
city,Honolulu,walking,NA,Hawaii,United States,2021-10-03,92.27
city,Honolulu,walking,NA,Hawaii,United States,2021-10-04,93.84
city,Honolulu,walking,NA,Hawaii,United States,2021-10-05,92.03
city,Honolulu,walking,NA,Hawaii,United States,2021-10-06,93.87
city,Honolulu,walking,NA,Hawaii,United States,2021-10-07,101.04
city,Honolulu,walking,NA,Hawaii,United States,2021-10-08,112.36
city,Honolulu,walking,NA,Hawaii,United States,2021-10-09,113.36
city,Honolulu,walking,NA,Hawaii,United States,2021-10-10,100.07
city,Honolulu,walking,NA,Hawaii,United States,2021-10-11,99.58
city,Honolulu,walking,NA,Hawaii,United States,2021-10-12,96.46
city,Honolulu,walking,NA,Hawaii,United States,2021-10-13,97.04
city,Honolulu,walking,NA,Hawaii,United States,2021-10-14,102.86
city,Honolulu,walking,NA,Hawaii,United States,2021-10-15,113.26
city,Honolulu,walking,NA,Hawaii,United States,2021-10-16,115.65
city,Honolulu,walking,NA,Hawaii,United States,2021-10-17,97.47
city,Honolulu,walking,NA,Hawaii,United States,2021-10-18,95.95
city,Honolulu,walking,NA,Hawaii,United States,2021-10-19,96.9
city,Honolulu,walking,NA,Hawaii,United States,2021-10-20,99.36
city,Honolulu,walking,NA,Hawaii,United States,2021-10-21,105.98
city,Honolulu,walking,NA,Hawaii,United States,2021-10-22,120.31
city,Honolulu,walking,NA,Hawaii,United States,2021-10-23,122.1
city,Honolulu,walking,NA,Hawaii,United States,2021-10-24,100.39
city,Honolulu,walking,NA,Hawaii,United States,2021-10-25,97.35
city,Honolulu,walking,NA,Hawaii,United States,2021-10-26,95.86
city,Honolulu,walking,NA,Hawaii,United States,2021-10-27,93.65
city,Honolulu,walking,NA,Hawaii,United States,2021-10-28,97.89
city,Honolulu,walking,NA,Hawaii,United States,2021-10-29,111.59
city,Honolulu,walking,NA,Hawaii,United States,2021-10-30,114.44
city,Honolulu,walking,NA,Hawaii,United States,2021-10-31,107.04
city,Honolulu,walking,NA,Hawaii,United States,2021-11-01,94.49
city,Honolulu,walking,NA,Hawaii,United States,2021-11-02,88.75
city,Honolulu,walking,NA,Hawaii,United States,2021-11-03,89.15
city,Honolulu,walking,NA,Hawaii,United States,2021-11-04,94.41
city,Honolulu,walking,NA,Hawaii,United States,2021-11-05,106.85
city,Honolulu,walking,NA,Hawaii,United States,2021-11-06,112.24
city,Honolulu,walking,NA,Hawaii,United States,2021-11-07,96.15
city,Honolulu,walking,NA,Hawaii,United States,2021-11-08,94.62
city,Honolulu,walking,NA,Hawaii,United States,2021-11-09,99.93
city,Honolulu,walking,NA,Hawaii,United States,2021-11-10,109.14
city,Honolulu,walking,NA,Hawaii,United States,2021-11-11,120.01
city,Honolulu,walking,NA,Hawaii,United States,2021-11-12,126.89
city,Honolulu,walking,NA,Hawaii,United States,2021-11-13,124.43
city,Honolulu,walking,NA,Hawaii,United States,2021-11-14,102.09
city,Honolulu,walking,NA,Hawaii,United States,2021-11-15,97.5
city,Honolulu,walking,NA,Hawaii,United States,2021-11-16,93.15
city,Honolulu,walking,NA,Hawaii,United States,2021-11-17,93.5
city,Honolulu,walking,NA,Hawaii,United States,2021-11-18,102.5
city,Honolulu,walking,NA,Hawaii,United States,2021-11-19,114.32
city,Honolulu,walking,NA,Hawaii,United States,2021-11-20,121.64
city,Honolulu,walking,NA,Hawaii,United States,2021-11-21,111.83
city,Honolulu,walking,NA,Hawaii,United States,2021-11-22,107.97
city,Honolulu,walking,NA,Hawaii,United States,2021-11-23,111.79
city,Honolulu,walking,NA,Hawaii,United States,2021-11-24,120.8
city,Honolulu,walking,NA,Hawaii,United States,2021-11-25,99.13
city,Honolulu,walking,NA,Hawaii,United States,2021-11-26,124.76
city,Honolulu,walking,NA,Hawaii,United States,2021-11-27,118.6
city,Honolulu,walking,NA,Hawaii,United States,2021-11-28,100.05
city,Honolulu,walking,NA,Hawaii,United States,2021-11-29,93.07
city,Honolulu,walking,NA,Hawaii,United States,2021-11-30,89.72
city,Honolulu,walking,NA,Hawaii,United States,2021-12-01,95.15
city,Honolulu,walking,NA,Hawaii,United States,2021-12-02,101.16
city,Honolulu,walking,NA,Hawaii,United States,2021-12-03,119.92
city,Honolulu,walking,NA,Hawaii,United States,2021-12-04,131.47
city,Honolulu,walking,NA,Hawaii,United States,2021-12-05,108.38
city,Honolulu,walking,NA,Hawaii,United States,2021-12-06,98.82
city,Honolulu,walking,NA,Hawaii,United States,2021-12-07,118.57
city,Honolulu,walking,NA,Hawaii,United States,2021-12-08,116.34
city,Honolulu,walking,NA,Hawaii,United States,2021-12-09,120.21
city,Honolulu,walking,NA,Hawaii,United States,2021-12-10,140.6
city,Honolulu,walking,NA,Hawaii,United States,2021-12-11,152.67
city,Honolulu,walking,NA,Hawaii,United States,2021-12-12,143.55
city,Honolulu,walking,NA,Hawaii,United States,2021-12-13,116.89
city,Honolulu,walking,NA,Hawaii,United States,2021-12-14,112.36
city,Honolulu,walking,NA,Hawaii,United States,2021-12-15,119.89
city,Honolulu,walking,NA,Hawaii,United States,2021-12-16,121.63
city,Honolulu,walking,NA,Hawaii,United States,2021-12-17,137.99
city,Honolulu,walking,NA,Hawaii,United States,2021-12-18,147.73
city,Honolulu,walking,NA,Hawaii,United States,2021-12-19,134.57
city,Honolulu,walking,NA,Hawaii,United States,2021-12-20,145.26
city,Honolulu,walking,NA,Hawaii,United States,2021-12-21,149.17
city,Honolulu,walking,NA,Hawaii,United States,2021-12-22,144.4
city,Honolulu,walking,NA,Hawaii,United States,2021-12-23,151
city,Honolulu,walking,NA,Hawaii,United States,2021-12-24,136.18
city,Honolulu,walking,NA,Hawaii,United States,2021-12-25,110.8
city,Honolulu,walking,NA,Hawaii,United States,2021-12-26,136.11
city,Honolulu,walking,NA,Hawaii,United States,2021-12-27,149.31
city,Honolulu,walking,NA,Hawaii,United States,2021-12-28,150.36
city,Honolulu,walking,NA,Hawaii,United States,2021-12-29,145.33
city,Honolulu,walking,NA,Hawaii,United States,2021-12-30,144.8
city,Honolulu,walking,NA,Hawaii,United States,2021-12-31,127.57
city,Honolulu,walking,NA,Hawaii,United States,2022-01-01,106.72
city,Honolulu,walking,NA,Hawaii,United States,2022-01-02,110.05
city,Honolulu,walking,NA,Hawaii,United States,2022-01-03,116.21
city,Honolulu,walking,NA,Hawaii,United States,2022-01-04,114.5
city,Honolulu,walking,NA,Hawaii,United States,2022-01-05,115.86
city,Honolulu,walking,NA,Hawaii,United States,2022-01-06,119.85
city,Honolulu,walking,NA,Hawaii,United States,2022-01-07,130.45
city,Honolulu,walking,NA,Hawaii,United States,2022-01-08,132.32
city,Honolulu,walking,NA,Hawaii,United States,2022-01-09,123.73
city,Honolulu,walking,NA,Hawaii,United States,2022-01-10,120.9
city,Honolulu,walking,NA,Hawaii,United States,2022-01-11,122.03
city,Honolulu,walking,NA,Hawaii,United States,2022-01-12,118.21
city,Honolulu,walking,NA,Hawaii,United States,2022-01-13,123.33
city,Honolulu,walking,NA,Hawaii,United States,2022-01-14,140.93
city,Honolulu,walking,NA,Hawaii,United States,2022-01-15,142.16
city,Honolulu,walking,NA,Hawaii,United States,2022-01-16,132.11
city,Honolulu,walking,NA,Hawaii,United States,2022-01-17,123.45
city,Honolulu,walking,NA,Hawaii,United States,2022-01-18,112.69
city,Honolulu,walking,NA,Hawaii,United States,2022-01-19,106.69
city,Honolulu,walking,NA,Hawaii,United States,2022-01-20,110.54
city,Honolulu,walking,NA,Hawaii,United States,2022-01-21,124.41
city,Honolulu,walking,NA,Hawaii,United States,2022-01-22,127.4
city,Honolulu,walking,NA,Hawaii,United States,2022-01-23,107.45
city,Honolulu,walking,NA,Hawaii,United States,2022-01-24,103.48
city,Honolulu,walking,NA,Hawaii,United States,2022-01-25,101.85
city,Honolulu,walking,NA,Hawaii,United States,2022-01-26,98.19
city,Honolulu,walking,NA,Hawaii,United States,2022-01-27,106.57
city,Honolulu,walking,NA,Hawaii,United States,2022-01-28,119.94
city,Honolulu,walking,NA,Hawaii,United States,2022-01-29,125.84
city,Honolulu,walking,NA,Hawaii,United States,2022-01-30,106.09
city,Honolulu,walking,NA,Hawaii,United States,2022-01-31,108.25
city,Honolulu,walking,NA,Hawaii,United States,2022-02-01,108.96
city,Honolulu,walking,NA,Hawaii,United States,2022-02-02,110.59
city,Honolulu,walking,NA,Hawaii,United States,2022-02-03,119.6
city,Honolulu,walking,NA,Hawaii,United States,2022-02-04,128.71
city,Honolulu,walking,NA,Hawaii,United States,2022-02-05,132.94
city,Honolulu,walking,NA,Hawaii,United States,2022-02-06,117.65
city,Honolulu,walking,NA,Hawaii,United States,2022-02-07,116.01
city,Honolulu,walking,NA,Hawaii,United States,2022-02-08,112.55
city,Honolulu,walking,NA,Hawaii,United States,2022-02-09,114.95
city,Honolulu,walking,NA,Hawaii,United States,2022-02-10,124.29
city,Honolulu,walking,NA,Hawaii,United States,2022-02-11,145.55
city,Honolulu,walking,NA,Hawaii,United States,2022-02-12,157.01
city,Honolulu,walking,NA,Hawaii,United States,2022-02-13,135.88
city,Honolulu,walking,NA,Hawaii,United States,2022-02-14,136.78
city,Honolulu,walking,NA,Hawaii,United States,2022-02-15,128.76
city,Honolulu,walking,NA,Hawaii,United States,2022-02-16,120.75
city,Honolulu,walking,NA,Hawaii,United States,2022-02-17,138.65
city,Honolulu,walking,NA,Hawaii,United States,2022-02-18,159.74
city,Honolulu,walking,NA,Hawaii,United States,2022-02-19,183.45
city,Honolulu,walking,NA,Hawaii,United States,2022-02-20,179.85
city,Honolulu,walking,NA,Hawaii,United States,2022-02-21,146.61
city,Honolulu,walking,NA,Hawaii,United States,2022-02-22,131.5
city,Honolulu,walking,NA,Hawaii,United States,2022-02-23,130.63
city,Honolulu,walking,NA,Hawaii,United States,2022-02-24,133.27
city,Honolulu,walking,NA,Hawaii,United States,2022-02-25,149.24
city,Honolulu,walking,NA,Hawaii,United States,2022-02-26,155.5
city,Honolulu,walking,NA,Hawaii,United States,2022-02-27,136.48
city,Honolulu,walking,NA,Hawaii,United States,2022-02-28,131.3
city,Honolulu,walking,NA,Hawaii,United States,2022-03-01,126.02
city,Honolulu,walking,NA,Hawaii,United States,2022-03-02,130.92
city,Honolulu,walking,NA,Hawaii,United States,2022-03-03,142.34
city,Honolulu,walking,NA,Hawaii,United States,2022-03-04,162.2
city,Honolulu,walking,NA,Hawaii,United States,2022-03-05,169.16
city,Honolulu,walking,NA,Hawaii,United States,2022-03-06,157.64
city,Honolulu,walking,NA,Hawaii,United States,2022-03-07,144.08
city,Honolulu,walking,NA,Hawaii,United States,2022-03-08,134.43
city,Honolulu,walking,NA,Hawaii,United States,2022-03-09,135.4
city,Honolulu,walking,NA,Hawaii,United States,2022-03-10,136.86
city,Honolulu,walking,NA,Hawaii,United States,2022-03-11,157.38
city,Honolulu,walking,NA,Hawaii,United States,2022-03-12,174.4
city,Honolulu,walking,NA,Hawaii,United States,2022-03-13,159.37
city,Honolulu,walking,NA,Hawaii,United States,2022-03-14,157.84
city,Honolulu,walking,NA,Hawaii,United States,2022-03-15,157.36
city,Honolulu,walking,NA,Hawaii,United States,2022-03-16,159.79
city,Honolulu,walking,NA,Hawaii,United States,2022-03-17,172.92
city,Honolulu,walking,NA,Hawaii,United States,2022-03-18,184.31
city,Honolulu,walking,NA,Hawaii,United States,2022-03-19,181.33
city,Honolulu,walking,NA,Hawaii,United States,2022-03-20,160.12
city,Honolulu,walking,NA,Hawaii,United States,2022-03-21,NA
city,Honolulu,walking,NA,Hawaii,United States,2022-03-22,143.55
city,Honolulu,walking,NA,Hawaii,United States,2022-03-23,155.08
city,Honolulu,walking,NA,Hawaii,United States,2022-03-24,159.47
city,Honolulu,walking,NA,Hawaii,United States,2022-03-25,169.53
city,Honolulu,walking,NA,Hawaii,United States,2022-03-26,180.45
city,Honolulu,walking,NA,Hawaii,United States,2022-03-27,159.59
city,Honolulu,walking,NA,Hawaii,United States,2022-03-28,145.04
city,Honolulu,walking,NA,Hawaii,United States,2022-03-29,150.64
city,Honolulu,walking,NA,Hawaii,United States,2022-03-30,146.18
city,Honolulu,walking,NA,Hawaii,United States,2022-03-31,148.15
city,Honolulu,walking,NA,Hawaii,United States,2022-04-01,160.46
city,Honolulu,walking,NA,Hawaii,United States,2022-04-02,175.17
city,Honolulu,walking,NA,Hawaii,United States,2022-04-03,152.89
city,Honolulu,walking,NA,Hawaii,United States,2022-04-04,140.22
city,Honolulu,walking,NA,Hawaii,United States,2022-04-05,135.84
city,Honolulu,walking,NA,Hawaii,United States,2022-04-06,144.03
city,Honolulu,walking,NA,Hawaii,United States,2022-04-07,145.99
city,Honolulu,walking,NA,Hawaii,United States,2022-04-08,167.03
city,Honolulu,walking,NA,Hawaii,United States,2022-04-09,183.89
city,Honolulu,walking,NA,Hawaii,United States,2022-04-10,169.32
city,Honolulu,walking,NA,Hawaii,United States,2022-04-11,150.01
city,Honolulu,walking,NA,Hawaii,United States,2022-04-12,145.29
city,Waipahu,driving,NA,Hawaii,United States,2020-01-13,100
city,Waipahu,driving,NA,Hawaii,United States,2020-01-14,101.49
city,Waipahu,driving,NA,Hawaii,United States,2020-01-15,116.61
city,Waipahu,driving,NA,Hawaii,United States,2020-01-16,107.45
city,Waipahu,driving,NA,Hawaii,United States,2020-01-17,119.46
city,Waipahu,driving,NA,Hawaii,United States,2020-01-18,116.26
city,Waipahu,driving,NA,Hawaii,United States,2020-01-19,93.88
city,Waipahu,driving,NA,Hawaii,United States,2020-01-20,92.91
city,Waipahu,driving,NA,Hawaii,United States,2020-01-21,101.51
city,Waipahu,driving,NA,Hawaii,United States,2020-01-22,101.54
city,Waipahu,driving,NA,Hawaii,United States,2020-01-23,106.36
city,Waipahu,driving,NA,Hawaii,United States,2020-01-24,110.78
city,Waipahu,driving,NA,Hawaii,United States,2020-01-25,110.2
city,Waipahu,driving,NA,Hawaii,United States,2020-01-26,84.85
city,Waipahu,driving,NA,Hawaii,United States,2020-01-27,96.4
city,Waipahu,driving,NA,Hawaii,United States,2020-01-28,99.83
city,Waipahu,driving,NA,Hawaii,United States,2020-01-29,97.23
city,Waipahu,driving,NA,Hawaii,United States,2020-01-30,104.45
city,Waipahu,driving,NA,Hawaii,United States,2020-01-31,118.83
city,Waipahu,driving,NA,Hawaii,United States,2020-02-01,118.19
city,Waipahu,driving,NA,Hawaii,United States,2020-02-02,79.71
city,Waipahu,driving,NA,Hawaii,United States,2020-02-03,94.61
city,Waipahu,driving,NA,Hawaii,United States,2020-02-04,100.12
city,Waipahu,driving,NA,Hawaii,United States,2020-02-05,106.73
city,Waipahu,driving,NA,Hawaii,United States,2020-02-06,103.08
city,Waipahu,driving,NA,Hawaii,United States,2020-02-07,107.88
city,Waipahu,driving,NA,Hawaii,United States,2020-02-08,113.2
city,Waipahu,driving,NA,Hawaii,United States,2020-02-09,87.79
city,Waipahu,driving,NA,Hawaii,United States,2020-02-10,127.57
city,Waipahu,driving,NA,Hawaii,United States,2020-02-11,101.98
city,Waipahu,driving,NA,Hawaii,United States,2020-02-12,107.96
city,Waipahu,driving,NA,Hawaii,United States,2020-02-13,109.74
city,Waipahu,driving,NA,Hawaii,United States,2020-02-14,133.86
city,Waipahu,driving,NA,Hawaii,United States,2020-02-15,116.17
city,Waipahu,driving,NA,Hawaii,United States,2020-02-16,98.79
city,Waipahu,driving,NA,Hawaii,United States,2020-02-17,98.49
city,Waipahu,driving,NA,Hawaii,United States,2020-02-18,102.62
city,Waipahu,driving,NA,Hawaii,United States,2020-02-19,113.62
city,Waipahu,driving,NA,Hawaii,United States,2020-02-20,104.08
city,Waipahu,driving,NA,Hawaii,United States,2020-02-21,121.73
city,Waipahu,driving,NA,Hawaii,United States,2020-02-22,119.48
city,Waipahu,driving,NA,Hawaii,United States,2020-02-23,93.78
city,Waipahu,driving,NA,Hawaii,United States,2020-02-24,101.73
city,Waipahu,driving,NA,Hawaii,United States,2020-02-25,108.51
city,Waipahu,driving,NA,Hawaii,United States,2020-02-26,110
city,Waipahu,driving,NA,Hawaii,United States,2020-02-27,108.09
city,Waipahu,driving,NA,Hawaii,United States,2020-02-28,125.28
city,Waipahu,driving,NA,Hawaii,United States,2020-02-29,122.05
city,Waipahu,driving,NA,Hawaii,United States,2020-03-01,92.94
city,Waipahu,driving,NA,Hawaii,United States,2020-03-02,98.14
city,Waipahu,driving,NA,Hawaii,United States,2020-03-03,100.85
city,Waipahu,driving,NA,Hawaii,United States,2020-03-04,106.44
city,Waipahu,driving,NA,Hawaii,United States,2020-03-05,108.9
city,Waipahu,driving,NA,Hawaii,United States,2020-03-06,129.39
city,Waipahu,driving,NA,Hawaii,United States,2020-03-07,120.29
city,Waipahu,driving,NA,Hawaii,United States,2020-03-08,103.32
city,Waipahu,driving,NA,Hawaii,United States,2020-03-09,99.73
city,Waipahu,driving,NA,Hawaii,United States,2020-03-10,101.44
city,Waipahu,driving,NA,Hawaii,United States,2020-03-11,101.95
city,Waipahu,driving,NA,Hawaii,United States,2020-03-12,106.07
city,Waipahu,driving,NA,Hawaii,United States,2020-03-13,112.9
city,Waipahu,driving,NA,Hawaii,United States,2020-03-14,107.41
city,Waipahu,driving,NA,Hawaii,United States,2020-03-15,84.48
city,Waipahu,driving,NA,Hawaii,United States,2020-03-16,88.7
city,Waipahu,driving,NA,Hawaii,United States,2020-03-17,79.21
city,Waipahu,driving,NA,Hawaii,United States,2020-03-18,76.83
city,Waipahu,driving,NA,Hawaii,United States,2020-03-19,69.79
city,Waipahu,driving,NA,Hawaii,United States,2020-03-20,74.21
city,Waipahu,driving,NA,Hawaii,United States,2020-03-21,61.83
city,Waipahu,driving,NA,Hawaii,United States,2020-03-22,48.61
city,Waipahu,driving,NA,Hawaii,United States,2020-03-23,56.48
